text,label
1300km നീളം വരുന്ന ചൈനയിൽ തുടങ്ങി പാകിസ്ഥാനിൽ അവസാനിക്കുന്ന കാരക്കോറം ഹൈവേയുടെ വീഡിയോയാണോ ഇത്,1
മദമിളകിയ പാമ്പാടി രാജന്‍ ആരെയെങ്കിലും ആക്രമിച്ചോ,1
ഇറ്റലിയില്‍ മൃതദേഹം കൂട്ടത്തോടെ സംസ്‌കരിക്കുന്നു എന്ന പേരില്‍ പ്രചരിക്കുന്ന വീഡിയോ വ്യാജം,1
മുംബൈയിൽ സർക്കാരിനെക്കുറിച്ചു ചോദ്യങ്ങൾ ചോദിച്ച പത്രപ്രവർത്തക അക്രമിക്കപ്പെട്ടോ,1
ഇന്ത്യ ഗേറ്റിന്‍റെ മുകളില്‍ എഴുതിയ 95300 സ്വാതന്ത്യസമര സേനാനികളുടെ പേരുകളില്‍ 61945 മുസ്ലിം പേരുകളാണോ,1
ഈ ചിത്രം ജാര്‍ഖണ്ഡില്‍ കൊലപ്പെട്ട ആദിവാസി യുവാവിന്‍റെതല്ല സത്യം എന്താണെന്നറിയാം,1
ശരണം വിളിക്കുന്നവരുടെ വോട്ട് വേണ്ടെന്ന് എം സ്വരാജ് എംഎൽഎ പറഞ്ഞിരുന്നോ,1
പൊതു കിണറിൽ‍ നിന്ന് വെള്ളം കുടിച്ച ദളിത്‌ സ്ത്രിയുടെ ചിത്രമാണോ ഇത്,1
ചിത്രത്തില്‍ കാണുന്നത് ബിജെപിയിലേക്ക് പോയ തമിഴ്‌നാട് കോണ്‍ഗ്രസ്  എംഎല്‍എയാണോ,1
സമൂഹമാധ്യമങ്ങളില്‍ പ്രചരിക്കുന്ന ആ ചിത്രം ഗോഡ്‌സെ ഗാന്ധിജിയെ വധിക്കുന്നതിന് മുന്‍പുള്ളതോ,1
ഖനനം നടത്തിയപ്പോൾ സൗദി അറേബ്യയിൽ കിംഗ്‌ കോബ്ര പാമ്പ്‌ ചുറ്റിയ ദേവിയുടെ പ്രതിമ കണ്ടെത്തിയോ,1
വീഡിയോയിൽ കാണുന്ന ഉപകരണം ഇസ്രായേൽ ഇറക്കുമതി ചെയ്ത് ഉടൻ വിപണിയിലെത്തുമോ,1
തിരുവല്ലയില്‍ നടുറോഡില്‍ യുവാവ്  കത്തിച്ചു കൊലപ്പെടുത്താന്‍ ശ്രമിച്ച പെണ്‍കുട്ടിയുടെ നിലവിലെ അവസ്ഥയെന്താണ്,1
നടത്തിപ്പിലെ നഷ്ടം മൂലമാണോ പട്ടേൽ  പ്രതിമയിലെ ജീവനക്കാർക്ക്  ശമ്പളം മുടങ്ങിയത്,1
"എസ്എസ്എല്‍സി, പ്ലസ് ടു പരീക്ഷകള്‍ മാറ്റിവെച്ചു എന്ന് മലയാളം മാധ്യമങ്ങള്‍ പ്രചരിപ്പിച്ചത് വ്യാജ വാര്‍‍ത്ത",1
പ്രധാനമന്ത്രിയെ ഹിറ്റ്ലറുമായി താരതമ്യം ചെയ്യുന്ന ഈ വീഡിയോ അമേരിക്കന്‍ ചാനല്‍ പ്രസിദ്ധീകരിച്ചതല്ല,1
മുസ്‌ലിം ഭവനങ്ങളില്‍ പോലീസ് വേഷമണിഞ്ഞ് എത്തി രേഖകള്‍ ശേഖരിക്കുന്ന സംഘപരിവാറുകാരാണോ വീഡിയോയില്‍ ഉള്ളത്,1
ചെങ്ങന്നൂരിൽ അമ്മയുടെയും 17 വയസുള്ള മകളുടെയും മാറിടം  സിപിഎം പ്രവർത്തകൻ കടിച്ചു മുറിച്ചു എന്ന വാർത്ത സത്യമോ,1
രാഹുല്‍ ഗാന്ധിയുടെ വിയര്‍പ്പിന്‍റെ ഫലമാണ് ഇടതുപക്ഷം തമിഴ്‌നാട്ടില്‍ വിജയിക്കാന്‍ കാരണാമയതെന്ന് സിപിഎം ജനറല്‍ സെക്രട്ടറി സീതാറാം യെച്ചൂരി പരാമര്‍ശിച്ചോ,1
ഈ ചിത്രം ശരിക്കും  പറശ്ശിനിക്കടവ് മുത്തപ്പന്റേതു തന്നെയാണോ,1
അഭിനന്ദൻ  ഫ്ലൈറ്റ് തകർന്ന്  പാകിസ്ഥാനിൽ  പാരച്യൂട്ടിൽ  ഇറങ്ങുന്ന  വീഡിയോയുടെ വസ്തുത എന്താണ്,1
ഭീകരാ ക്രമണ വാർത്ത ദേശാഭിമാനി പത്രം പ്രസിദ്ധീകരിച്ചിരുന്നോ,1
ഇന്ത്യയില്‍ നിന്നും ലൗ ജിഹാദ് ഇരകളായ യുവതികളെ സിറിയയില്‍ അടിമകളാക്കി വില്‍ക്കുന്ന വീഡിയോയാണോ ഇത്,1
വീഡിയോയിൽ ഗാനം ആലപിക്കുന്നത് കൊല്ലത്ത് കഴിഞ്ഞ ദിവസം നമ്മെ വിട്ടുപിരിഞ്ഞ ദേവനന്ദയല്ല,1
‘സ്‌കൂളിൽ  മികച്ച ഉച്ചഭക്ഷണമൊരുക്കാൻ  കേരളത്തിന് 13  കോടി രൂപ അധികം അനുവദിക്കാൻ കേന്ദ്ര സർക്കാർ’ എന്ന് തെറ്റായ പ്രചാരണം,1
ഈ വീഡിയോയിലുള്ളത് കൊടിപിടിച്ചു നില്‍ക്കുന്ന എബിവിപി പ്രവര്‍ത്തകരോ,1
വീഡിയോയില്‍ പ്രധാനമന്ത്രി പങ്കെടുക്കുന്നത് അദേഹത്തിന്‍റെ പെഴ്സനല്‍ സെക്രട്ടറിയുടെ മകന്‍റെ കല്യാണത്തിനല്ല  സത്യാവസ്ഥ ഇങ്ങനെ,1
ഇന്ത്യയിലെ ഏറ്റവും മികച്ച എംല്‍എയായി ഷാഫി പറമ്പിലിനെ തിരഞ്ഞെടുത്തോ,1
വീഡിയോയില്‍ മാനിനുനേരെ നിറയൊഴിച്ച് വേട്ടയാടുന്ന വ്യക്തി ബിജെപി എംഎല്‍എ അനില്‍ ഉപധ്യായാണോ,1
ഗ്രാമീണ തൊഴിലുറപ്പ് പദ്ധതി തുടരാനാകില്ല എന്ന് കേന്ദ്രം പറഞ്ഞുവോ,1
കൊല്ലത്ത് തൃക്കാവടി കോളേജിൽ വിദ്യാർത്ഥി യൂണിയൻ തെരെഞ്ഞെടുപ്പിൽ എബിവിപി വിജയിച്ചു എന്ന വാർത്തയുടെ യാഥാർഥ്യം,1
കേരളത്തിലെ പാലങ്ങളുടെ അരികില്‍ കണ്ടു എന്ന പേരില്‍ പ്രചരിക്കുന്ന ഈ തിമിംഗലത്തിന്‍റെ വീഡിയോയുടെ പിന്നിലെ സത്യാവസ്ഥ എന്ത്,1
ചിത്രത്തില്‍ കാണുന്നത് ലോകബാങ്ക് സെക്രട്ടറിയാണോ,1
ഈ ചിത്രം ഹൈദരാബാദില്‍ നടന്ന ഏറ്റുമുട്ടലിന്‍റെതല്ല,1
ഉന്നാവോ പെൺകൂട്ടി അപകടത്തിൽ മരിച്ചു എന്ന വാർത്ത സത്യമോ,1
വൈറല്‍ വീഡിയോയില്‍ ഡല്‍ഹി പോലിസ്  മര്‍ദ്ദിക്കുന്നത്  വിദ്യാര്‍ഥിയെയാണോ,1
പ്ലസ് ടു പരീക്ഷയില്‍ മുഴുവന്‍ വിഷയങ്ങള്‍ക്കും എ പ്ലസ് നേടിയ വിദ്യാര്‍ത്ഥിനിയാണോ ഇത്,1
അലിഗഡില്‍ രണ്ടരവയസുകാരി കൊല്ലപ്പെട്ടത് ബലാത്സംഘത്തെ തുടര്‍ന്നോ,1
സിപിഎം വിഭാഗീയതയുടെ പേരില്‍ പി.ജയരാജനെ പിന്തുണച്ച് പ്രവര്‍ത്തകര്‍ ഫ്ലക്‌സ് ബോര്‍ഡ് സ്ഥാപിച്ചോ,1
കര്‍ണാടക സര്‍ക്കാര്‍ വൈദ്യുതി ബില്ല് എഴുതി തള്ളി എന്ന പ്രചരണം വ്യാജം,1
"ക്രിസ്തീയ സെമിത്തേരികളിൽ ഇടവകാംഗങ്ങളുടെ മൃതദേഹം സംസ്കരിക്കാനുള്ള അവകാശം ഉറപ്പാക്കുന്ന ബില്ലിനെ പ്രതിപക്ഷം എതിർത്തിട്ടില്ല, സത്യം ഇതാണ്",1
സ്നേഹപൂർവ്വം കൈകളിലെടുത്ത കുട്ടി മോദിയെ ഇങ്ങനെ പരിഹസിച്ചോ,1
ഇത് ഹിമാലയത്തില്‍ കാണുന്ന മഹാമേരു എന്ന പുഷ്‌പമാണോ,1
രഘുറാം രാജന്‍ ബിജെപിയെ വിമര്‍ശിച്ച് ട്വീറ്റ് ചെയ്തിട്ടില്ല  സത്യാവസ്ഥ അറിയൂ,1
ഇത് ഗുജറാത്തിലെ അംറേലി ജില്ലയിൽ വായു ചുഴലിക്കാറ്റ് അടിച്ചപ്പോഴത്തെ വീഡിയോയാണോ,1
ശബരിമല വിഷയം തെരെഞ്ഞെടുപ്പ് തോൽവിക്ക് കാരണമായെന്ന് സിപിഎം തുറന്നു സമ്മതിച്ചോ,1
രാജ്‌നാഥ് സിംഗിനോട് ബിജെപി എംഎൽഎമാർ അപേക്ഷിക്കുന്നത് പൗരത്വ നിയമം പിൻവലിക്കണമെന്നല്ല,1
രണ്ട് കൊല്ലം പഴയ ചിത്രം വെച്ച് പരപ്പനങ്ങാടിയില്‍ സിപിഎം ഓഫീസില്‍ നിന്ന് കഞ്ചാവ് പിടിച്ചു എന്ന വ്യാജപ്രചരണം,1
വെള്ളപ്പൊക്കം മൂലം  കൊച്ചിയിൽ  വോട്ടു ചെയ്യാൻ സാധിക്കാത്ത വോട്ടർമാരെ പോളിംഗ് ബൂത്തിലേക്കെത്തിക്കുന്ന സേവാഭാരതി പ്രവർത്തകരുടെ ചിത്രമാണോ ഇത്,1
മഹാത്മാഗാന്ധിയെ വെടിവെച്ചു  കൊന്ന ഗോഡ്‌സെയെ  പ്രധാനമന്ത്രി പൂജിക്കണോ,1
ഈ ദൃശ്യങ്ങള്‍ അല്‍-അക്സാ പള്ളിയുടെതല്ല  സത്യാവസ്ഥ അറിയൂ,1
ഗുലാം നബി ആസാദിന്റെ മകൾ ബിജെപി യിലേയ്ക്ക്,1
ഈ കുട്ടിയെ നാഗ്‌പൂരില്‍ നിന്നും പോലീസ് ഉദ്യോഗസ്ഥര്‍ കണ്ടെത്തിയതാണോ,1
ഇത് ഇന്തോനേഷ്യയില്‍ കൊറോണവൈറസ്‌ ബാധിച്ച് മരിച്ച ഡോ. ഹാദിയോ അലിയുടെ ചിത്രമല്ല,1
സുപ്രീം കോടതി ജഡ്ജിമാര്‍ നടത്തിയ പത്രസമ്മേളനം മോദിക്കെതിരെയോ,1
കടക് നാഥ് കോഴിയുടെ മുട്ടയും കോഴിയെപ്പോലെ തന്നെ കറുത്തതാണോ,1
﻿പൊതുവേദിയില്‍ അമിത് ഷാ അദ്വാനിയോട് അനാദരവ് കാണിച്ചോ,1
പാചക വാതകവില ഇന്നലെ 146  രൂപ കൂട്ടിയതിനെതിരെ  ശോഭാ സുരേന്ദ്രൻ പ്രതികരിക്കുന്ന  ദൃശ്യങ്ങൾ  എന്ന പ്രചരണം തെറ്റാണ്.,1
വീണ ജോര്‍ജ് കമ്മ്യൂണിസത്തിനെതിരെ പരാമര്‍ശം നടത്തിയെന്ന തരത്തില്‍ ഫേസ്ബുക്കില്‍ വ്യാജപ്രചരണം,1
ഈ വീഡിയോ വിനാശകാരിയായ ആംഫന്‍ ചുഴലിക്കാറ്റിന്‍റേതല്ല  കഴിഞ്ഞ കൊല്ലത്തെ ഫാനി കൊടുങ്കാറ്റിന്‍റേതാണ്,1
ഈ നാഗസന്യാസിമാർ പൗരത്വ ബില്ലിനെ അനുകൂലിച്ച്  നിരത്തിലിറങ്ങിയതല്ല.,1
2018ല്‍ ബംഗ്ലാദേശില്‍ നടന്ന സംഘര്‍ഷത്തിന്‍റെ വീഡിയോയാണ് ഡല്‍ഹി കലാപത്തിന്‍റെ പേരില്‍ പ്രചരിക്കുന്നത്,1
കൊറോണവൈറസ് എന്ന്  ഡെറ്റോൾ കുപ്പിയിൽ എഴുതിയിട്ടുള്ളതിന്‍റെ യാഥാർഥ്യം ഇതാണ്,1
ഫിറോസ് ഗാന്ധി മുസ്ലിമായിരുന്നോ,1
"‘ചില സത്യങ്ങള്‍ തുറന്ന പറഞ്ഞാല്‍ ഞാന്‍ വധിക്കെപ്പെടും എന്ന് ഭയമുണ്ട്,’ എന്ന് മുന്‍ ആര്‍.ബി.ഐ. ഗവര്‍ണര്‍ ഊര്‍ജിത് പട്ടേല്‍ പറഞ്ഞിരുന്നോ",1
ആറു കൊല്ലം മുംപേ സുപ്രീം കോടതി തള്ളിയ വ്യാജ പീഡന കേസുമായി രാഹുല്‍ ഗാന്ധിക്കെതിരെ ദുഷ്പ്രചരണം.,1
ചൈനക്കാർ പ്ലാസ്റ്റിക്ക് കൊണ്ട് വ്യാജ മുട്ടയുണ്ടാക്കുന്ന ഈ വീഡിയോയുടെ യാഥാർഥ്യം ഇതാണ്,1
ഹിന്ദുക്കളെ ഇല്ലായ്മ ചെയ്യാൻ രാഹുൽ ഗാന്ധി ലക്ഷ്യമിടുന്നുണ്ടോ,1
തണ്ണീര്‍മുക്കം ബണ്ടിന്‍റെ പുതിയ പാലത്തിലെ കോണ്‍ക്രീറ്റ് തകര്‍ന്ന് കമ്പികള്‍ തെളിഞ്ഞ് വന്നോ,1
നാലര വര്‍ഷം മുന്‍പ് പാചകവാതക സിലണ്ടര്‍ വില 344.75 മാത്രമോ,1
ചിത്രത്തില്‍ പ്രധാനമന്ത്രി മോദിയോടൊപ്പം നില്‍ക്കുന്നത് ത്രിപുര മുഖ്യമന്ത്രി ബിപ്ലബ് കുമാര്‍ ദേബ് ആണോ,1
ഇന്ത്യന്‍ വ്യോമസേനയുടെ 40 യുദ്ധകപ്പലുകള്‍ പാക്കിസ്ഥാനെ ലക്ഷ്യാമാക്കി അറബിക്കടലില്‍ നിലയുറപ്പിച്ചിരുന്നോ,1
സഹകരണ വാരാഘോഷ പരിപാടിയിലെ ഉദ്ഘാടക സ്ഥാനത്ത് നിന്നാണ് അവസാന നിമിഷം വികെ പ്രശാന്തിനെ ഒഴിവാക്കിയോ,1
ഇഫ്ത്താറിൽ പങ്കെടുത്ത മോദിക്ക് ശാസന  ഗിരിരാജ് സിംഗിന് താക്കീത് വാർത്തയുടെ സത്യം വേറെയാണ്,1
വീഡിയോയില്‍ എടുത്തെറിയുന്ന  വിമാനയാത്രികരുടെ ലഗേജ് ഗള്‍ഫില്‍ നിന്നു വന്ന  മലയാളി പ്രവാസികളുടെതാണോ,1
ഈ വീഡിയോയില്‍ അക്രമം നടതുനത് ബി.ജെ.പി. പ്രവര്‍ത്തകരോ അതോ തൃണമൂല്‍ കോണ്‍ഗ്രസ്‌ പ്രവര്‍ത്തകരോ,1
സിപിഎം നേതാവ് ദുരിതാശ്വാസ ക്യാംപിലെ ശുചീകരണ സാമഗ്രികള്‍ കടത്തിക്കൊണ്ടുപോകുന്ന ചിത്രമാണോ ഇത്,1
പ്രധാനമന്ത്രി കാശി സന്ദർശിച്ചപ്പോൾ നാട്ടുകാരെ പൂട്ടിയിട്ടോ .,1
ദില്ലി എംപി മനോജ് തിവാരി പടക്കം പൊട്ടിച്ചു ദീപാവലി ആഘോഷിച്ച ശേഷം വായുമലിനീകരണത്തിനെതിരെ പ്രതിഷേധിച്ചോ,1
വ്യാജ കോള്‍ റെക്കോർഡിംഗ് ഉപയോഗിച്ച് പുല്‍വാമയിലെ ആക്രമണം നടത്തിയെന്ന് ദുഷ്പ്രചരണം,1
നക്ഷത്രത്തെ അമ്മയായി സങ്കൽപ്പിച്ചു വിളിക്കുന്ന ഈ കുട്ടികളുടെ അമ്മ ഇറ്റലിയിൽ കൊറോണബാധ മൂലമല്ല  മരിച്ചത് സത്യം ഇതാണ്,1
"ചൈനയുടെ റിക്കോര്‍ഡ് മറികടന്ന് വെറും 6 ദിവസം കൊണ്ട് ഗുജറാത്ത് 2,200 കിടക്കകളുള്ള കോവിഡ് ആശുപത്രി നിര്‍മ്മിച്ചോ",1
ഈ ചിത്രങ്ങള്‍ ആസാം നേരിട്ടു കൊണ്ടിരിക്കുന്ന പ്രളയത്തിന്‍റെതാണോ,1
വസ്തുത അന്വേഷണം: ഡല്‍ഹിക്കടുത്ത്  നോയിഡയില്‍ ബംഗ്ലാദേശികള്‍ ഫ്ലാറ്റുകള്‍ നേരെ ആക്രമണം നടത്തിയോ,1
മുണ്ടക്കയത്ത് നിപ്പ വൈറസ് സ്ഥിരീകരിച്ചോ,1
പെട്രോളിനും ഡീസലിനുമുണ്ടായ വില വര്‍ധന  പമ്പുകളിലെ എണ്ണവിലയില്‍ മാറ്റമുണ്ടാകില്ല,1
മുസ്‌ലിം ലീഗിനെതിരെ ഇ.ശ്രീധരന്‍ പ്രസ്താവന നടത്തിയോ,1
ബീഹാറില്‍ നടന്ന സംഭവത്തിന്‍റെ പഴയ ചിത്രം ഉപയോഗിച്ച് മലയാളി യുവാവിനെതിരെ ഫേസ്ബുക്കില്‍ ദുഷ്പ്രചരണം,1
ആമിർ ഖാൻ 15000 രൂപ ഒരു കിലോ ആട്ട മാവിൽ  ഒളിപ്പിച്ചു വച്ച്‌  പാവങ്ങൾക്ക്  വിതരണം ചെയ്യുന്നു എന്ന വാർത്ത വിശ്വാസ യോഗ്യമല്ല,1
ഈ ചിത്രം മുന്നാറിലെതാണോ,1
പാലത്തായി പീഡന കേസിലെ പ്രതിയുമായിയുള്ള കെ.എം. ഷാജിയുടെ വ്യാജ ചിത്രം ഫെസ്ബൂക്കില്‍ വൈറല്‍,1
സോണിയ ഗാന്ധി മനപൂർവം വ്യാജ കേസിൽ  ശങ്കരാചാര്യരെ കുടുക്കി എന്ന് മുൻ  രാഷ്‌ട്രപതി പ്രണബ് മുഖർജി പറഞ്ഞോ,1
ചെങ്കടലിന്‍റെ അടിയില്‍ നിന്നും ഫറവോയുടെ സൈന്യത്തിന്‍റെ അവശിഷ്ടങ്ങള്‍ കണ്ടെത്തിയിരുന്നോ,1
സഖാവ് പുഷ്പന്റെ ചികിത്സ ചെലവുകൾ വഹിക്കുന്നത് ഇപ്പോഴും കമ്മ്യൂണിസ്റ്റ് പാർട്ടി തന്നെയാണ്,1
പന്ത്രണ്ടു രൂപയ്ക്ക് പെട്രോളും ഡീസലും കേരളത്തിൽ വിൽക്കാൻ തോമസ് ഐസക് സമ്മതിക്കില്ലേ,1
ഇത് കണ്ണൂരിലെ ഇരിട്ടി പാലത്തിന്‍റെ ചിത്രമാണ്,1
ശശി തരൂരിന് തിരുവനന്തപുരത്ത്  തോൽവി മണക്കുന്നുവോ,1
ബിജെപി ശബരിമല യുവതീ പ്രവേശനത്തിന്  തൃപ്തി ദേശായിക്ക് 50  കോടി നൽകിയോ,1
ശബരിമല യുവതീ പ്രവേശനവും ശുദ്ധിക്രീയയും – വാസ്തവമെന്ത്,1
ഇന്ത്യയില്‍ ആദ്യമായി ഇറക്കിയ ഇലക്ട്രിക് ബസിന്‍റെ ചിത്രമാണോ ഇത്,1
പൗരത്വ രേഖകൾ അപ്ഡേറ്റ് ചെയ്യാത്ത ഇന്ത്യൻ പാസ്സ്പോർട്ടുമായി വിദേശയാത്ര അനുവദിക്കില്ല എന്ന് സർക്കാർ തീരുമാനം വന്നോ,1
ജയ് ശ്രീരാം ചൊല്ലാത്തതിന് ഉത്തര്‍പ്രദേശില്‍ യൂറോപ്യന്‍ യുവാവിനെ കത്തി കൊണ്ട് വരഞ്ഞോ,1
തിമിംഗല സ്രാവിന് ലോകം അവസാനിപ്പിക്കാൻ കഴിവുണ്ടോ,1
സംഘപരിവാർ മുസ്‌ലിം സ്ത്രീക്ക് നേരെ നടത്തിയ ആക്രമണത്തിന്റെ വീഡിയോയാണോ ഇത്,1
കോണ്‍ഗ്രസ് വേദിയിലാണോ ഫിറോസ് കുന്നുംപറമ്പില്‍ സ്ത്രീവിരുദ്ധ പരാമര്‍ശം നടത്തിയത്,1
ഭക്തനെ പോലീസ് മര്‍ദ്ദിക്കുന്ന വീഡിയോ തിരുമല ക്ഷേത്രത്തില്‍ നടന്ന സംഭവത്തിന്‍റേതാണോ,1
ക്രോയേഷ്യയിലെ ഭുകമ്പത്തിന്‍റെ ചിത്രങ്ങള്‍ ഇറ്റലിയിലെ കൊറോണ ബാധയുമായി ബന്ധപ്പെടുത്തി പ്രചരിപ്പിക്കുന്നു,1
വോട്ടർമാരായ സ്ത്രീകൾ ആലത്തൂർ എംപിയുടെ കാൽ തൊട്ടു വണങ്ങിയോ,1
വീഡിയോ ദൃശ്യങ്ങൾ പാൽഘറിലെ  സന്യാസിമാരുടെ ഘാതകരെ പിടികൂടുന്നതിന്‍റെതല്ല,1
സോണിയ ഗാന്ധിയുടെ ആസ്തി എത്ര,1
ചിത്രത്തില്‍ കാണുന്ന ജവാന്‍ വീരമൃത്യു വരിച്ചത് എപ്പോഴാണ്,1
നാളെ സംസ്ഥാനത്ത് ഒട്ടാകെ വൈദ്യുതി മുടങ്ങുമെന്ന് കെഎസ്ഇബി മുന്നറിയിപ്പ് നല്‍കിയോ,1
പഴയെ വീഡിയോ ഉപയോഗിച്ച് ബിജെപി മൈനോരിറ്റി മോര്‍ച്ചയുടെ ദേശിയ ട്രഷററിന്‍റെ മുഖത്ത് കരി തേച്ചു എന്ന തരത്തില്‍ തെറ്റായ പ്രചരണം,1
ശ്രീശാന്ത് ബിജെപി വിട്ട് കോൺഗ്രസിൽ ചേർന്നു എന്ന് വ്യാജ പ്രചരണം,1
ഓണായിരുന്ന മൊബൈൽ ഫോണിന്‍റെ വയറിന്‍റെ അറ്റം വായിൽ വച്ചപ്പോള്‍ ഷോക്കേറ്റാണോ ഈ കുഞ്ഞ് മരിച്ചത്,1
തമ്മിലടിച്ചതിനാണോ കോണ്‍ഗ്രസ് എംപിമാരെ ലോക്‌സഭയില്‍ നിന്നും പുറത്താക്കിയത്,1
വൈറ്റില ഓവർബ്രിഡ്ജിലൂടെ വാഹനങ്ങൾ സഞ്ചരിച്ചാൽ മുകളിലെ മെട്രോ പാലത്തിൽ മുട്ടുമെന്ന ആരോപണം ശരിയോ,1
വയനാട്ടിലെ ‘പ്രേതത്തിന്‍റെ’ വീഡിയോയുടെ യഥാര്‍ത്ഥ്യം എന്താണ്.,1
വീട് നോക്കാൻ അറിയാത്തയാൾ എങ്ങനെ രാജ്യം നോക്കും ഗഡ്‌കരിയുടെ പ്രസ്താവനയുടെ യാഥാർഥ്യമെന്ത്,1
വിങ് കമാൻഡർ അഭിനന്ദൻ വർധമാൻ ബിജെപിയെ  പരസ്യമായി പിന്തുണച്ചോ,1
ടിവി ചാനലിൽ വന്ന “immer mehr tote in indien” എന്ന വാചകത്തിന്‍റെ പരിഭാഷ എന്താണ്,1
ദുരിതാശ്വാസമെന്നാൽ ദുരിതം ജനങ്ങൾക്കും ആശ്വാസം സർക്കാരിനുമാണെന്ന് ശ്രീനിവാസൻ പറഞ്ഞിരുന്നോ,1
ഒമാനില്‍ ഒട്ടകത്തെ പീഡിപ്പിച്ച കേസില്‍ അറസ്റ്റിലായ മലയാളി തന്നെയാണോ ഇത്,1
ഉത്തരിണ്ട്യന്‍ തോഴലളികള്‍ കാരണം കേരളം കുഷ്ഠരോഗം ഭീതിയിലാണോ,1
യുപി മുഖ്യമന്ത്രി യോഗിയുടെ ഈ ചിത്രം യഥാർത്ഥമാണോ.,1
അമ്മ കുഞ്ഞിനെ എടുത്ത് വെള്ളപ്പൊക്കത്തില്‍ നിന്ന് സുരക്ഷിതമായ സ്ഥലത്തേയ്ക്ക്‌ കൊണ്ട് പോകുന്ന ഈ ചിത്രം ആസാമിലെതാണോ,1
ശ്രിലങ്കയിലെ വീഡിയോ ഇന്ത്യയുടെ തടങ്കല്‍പാളയം എന്ന തരത്തില്‍ പ്രചരിക്കുന്നു.,1
ഈ പോലീസ്  മുന്നറിയിപ്പ് സത്യമാണോ,1
ആമിന ഷഹരിയ തീപ്പൊളളലേറ്റ് മരിച്ചു പോയതാണ്,1
ഈ ചിത്രങ്ങള്‍ മുഴുവന്‍ അസാം പ്രളയത്തിന്‍റേതാണോ,1
ഷാഫി പറമ്പില്‍ എംഎല്‍എയ്ക്ക് പരുക്കേറ്റത് കെഎസ്‌യു പ്രവര്‍ത്തകരുടെ കല്ലേറിലോ,1
വോട്ട് തേടിയെത്തിയ എം.സ്വരാജ് എംഎല്‍എയെ ഭക്‌തർ ക്ഷേത്രത്തില്‍ നിന്നും ഇറക്കി വിട്ടോ,1
മഹാരാഷ്ട്രയിലെ സാതാരയില്‍ ഈ.വി.എം ക്രമക്കേട് നടന്നുവേണ് തെരെഞ്ഞെടുപ്പ് കമ്മീഷന്‍ സമ്മതിച്ചുവോ,1
ഇന്ത്യയെ ഭയന്ന് പാക്കിസ്ഥാൻ സ്വന്തം വിമാനം വെടിവെച്ച് വീഴ്ത്തിയോ സത്യമിതാണ്,1
കുടലിൽ  തടസ്സമുണ്ടാക്കിയ നൂഡിൽസ് ശസ്ത്രക്രീയയിലൂടെ പുറത്തെടുക്കുന്ന വീഡിയോയാണോ ഇത്,1
"നാഗാലാണ്ട്, മിസോറാം, അസ്സാം, മണിപ്പൂര്‍, സിക്കിം എന്നി സംസ്ഥാനങ്ങളില്‍ പ്രത്യേക ഭരണഘടനയുണ്ടോ",1
ഉത്തർ പ്രദേശിൽ പശു ഇറച്ചി കഴിച്ചതിന്  യുവാവിനെ തല്ലിക്കൊന്നോ,1
വീട്ടില്‍ വൈന്‍ ഉണ്ടാക്കിയാല്‍ എക്‌സൈസ് പിടികൂടുമോ,1
ബംഗ്ലാദേശിലെ പഴയ ചിത്രങ്ങള്‍ ഇന്ത്യയിലെ ലോക്ക്ഡൌനിന്‍റെ പേരില്‍ പ്രചരിക്കുന്നു,1
ഈ കാലുകള്‍ അതിര്‍ത്തി കാക്കുന്ന ഒരു ഇന്ത്യന്‍ പട്ടാളക്കാരന്‍റെതാണോ,1
ഈ വാചകങ്ങള്‍ പരോക്ഷമായി രൂക്ഷഭാഷയില്‍ കോടിയേരി ബാലകൃഷ്ണനെതിരെ രമേശ് ചെന്നിത്തല പറഞ്ഞതാണോ,1
ഗംഗാ നദി ശുചീകരിക്കാൻ ഇസ്രായേൽ ഇന്ത്യയ്ക്ക് യന്ത്രം സമ്മാനിച്ചോ,1
ചിത്രത്തില്‍ കാണുന്ന കുട്ടിയെ കോട്ടയം റെയില്‍വേ സ്റ്റേഷനില്‍ നിന്നും കണ്ടെത്തിയതാണോ,1
പഞ്ചാബിലെ പഴയ വീഡിയോ പൌരത്വ നിയമ ഭേദഗതിയുമായി ബന്ധപെടുത്തി തെറ്റായി പ്രചരിപ്പിക്കുന്നു,1
ഈ വീഡിയോ പോലിസ് മുസ്സഫര്‍നഗറിലെ മൌലാനയെ മര്‍ദിക്കുന്നതിന്‍റെതല്ല. സത്യാവസ്ഥ ഇങ്ങനെ,1
തൃശൂർ ഗുരുവായൂരപ്പൻ കോളേജിൽ എബിവിപി വിജയിച്ചു എന്ന വാർത്തയ്ക്ക് പിന്നിലെ വസ്തുത,1
അഡ്വക്കേറ്റ് ആര്യാമ സുന്ദരമാണോ ദേവസ്വം ബോർഡിന് വേണ്ടി സുപ്രീം കോടതിയിൽ കേസ് വാദിക്കാൻ ഹാജരാകുക,1
ഈ ഫോൺ നമ്പര്‍ അടൂര്‍ ഗോപാലകൃഷ്‌ണന്‍റെയോ,1
നേഴ്‌സുമാരുടെ മിനിമം വേതന വ്യവസ്ഥ കേരള  സർക്കാർ നടപ്പിലാക്കിയിട്ടില്ലേ,1
