text,label
ലോ​ക്സ​ഭാ തെ​ര​ഞ്ഞെ​ടു​പ്പി​ല്‍ മ​ത്സ​രി​ക്കാ​നു​ള്ള ബി​ജെ​പി ഓ​ഫ​ര്‍ നി​ര​സി​ച്ച്‌ വീ​രേ​ന്ദ​ര്‍ സേ​വാ​ഗ്,1
"രണ്ടാം ദിവസം മഴയൊതുങ്ങിയില്ല, ബേസിന്‍ റിസര്‍വ്വില്‍ കളി നടന്നില്ല",1
സുരേഷ് ഗോപിക്ക് ലഭിച്ച മോശം അനുഭവം ഗോകുലിനും? സിനിമയില്‍ നിന്നും പുറത്താക്കാന്‍ ശ്രമം? കാണൂ!,1
"ഓസീസ് വിജയ ലക്ഷ്യം കുറിച്ചു, ഇന്ത്യയ്ക്ക് ജയിച്ചേ തീരു",1
ഞങ്ങള്‍ നന്നായിക്കൊള്ളാമെന്ന് സുക്കര്‍ബര്‍ഗ്,1
യുവഫ യൂത്ത് ലീഗില്‍ മാഞ്ചസ്റ്റര്‍ യുണൈറ്റഡ് പുറത്ത്,1
ജോലിയില്‍ നിന്ന് ഒരു ബ്രേക്ക് എടുക്കുന്നതിനു മുന്‍പ്..,1
വൈറല്‍' ഷോര്‍ട്ട് ഫിലിം വൈറലാകുന്നു,1
വൈറസ് ഏപ്രില്‍ 26-ന് പ്രദര്‍ശനത്തിനെത്തും,1
ആംആദ്മി നേതാവിന് പഞ്ചാബില്‍ വെടിയേറ്റു,1
റോക്കട്രി: ദ് നമ്ബി ഇഫക്‌ട്',1
അയ്യര്‍ ദ ഗ്രേറ്റ്' ആകാന്‍ ജയറാം,1
ബോയിംഗ് 737 മാക്സ് വിമാനം,1
അവളാരാ? നിന്നെ മുറിയിലേക്ക് വിളിക്കാന്‍! ശോഭനയുമായി പിണങ്ങിയതിന് പിന്നിലെ കാരണത്തെക്കുറിച്ച്‌ ചിത്ര!,1
2011ന് ശേഷം ആദ്യമായി ചാമ്ബ്യന്‍സ് ലീഗ് ക്വാര്‍ട്ടറില്‍ മൂന്ന് ഇംഗ്ലീഷ് ടീമുകള്‍,1
ഇന്ത്യ ഓസ്‌ട്രേലിയ അഞ്ചാം ഏകദിനം നാളെ നടക്കും,1
രാജ്യത്ത് അനധികൃത നിക്ഷേപ പദ്ധതികള്‍ക്ക് നിരോധനം,1
ടീമിലെ പതിനൊന്ന് പേരും വിരാട് കോഹ്‌ലിമാരല്ല: മുത്തയ്യ മുരളീധരന്‍,1
ബാഹുബലിക്ക് ശേഷം മറ്റൊരു ബ്രഹ്മാണ്ഡ ചിത്രവുമായി രാജമൗലി!,1
ജയിച്ചുവന്നവര്‍  തരിച്ചുനില്‍ക്കുമ്ബോള്‍,1
മാനം കപ്പലേറി,1
ഇന്ത്യന്‍ വെല്‍സ്,1
ചുവപ്പ് കാര്‍ഡില്‍ കുടുങ്ങി ആഴ്‌സണല്‍ റെന്നെസില്‍ വീണു,1
മജിലിയുടെ പുതിയ പോസ്റ്റര്‍ റിലീസ് ചെയ്തു,1
"അമര്‍ അക്ബര്‍ അന്തോണിമാരില്‍ ഒരാള്‍ ഞാനായിരുന്നു, അവസാന നിമിഷം ഒഴിവാക്കി'; ആസിഫ് അലി",1
പഞ്ചായത്തുകളിലെ ഇന്റര്‍നെറ്റ് സേവനം സ്വകാര്യമേഖലയ്ക്ക്,1
ലിവര്‍പൂള്‍ താരം അലക്‌സ് ഓക്‌സലഡെയ്ക്ക് വീണ്ടും പരിക്ക്,1
ചൈന പുറത്തുവിട്ട ജി ഡി പി നിരക്കുകള്‍ ഊതിവീര്‍പ്പിച്ചത്,1
തൈമൂറിന്റെ ആയയ്ക്ക് 1.50 ലക്ഷം ശമ്ബളം,1
ഐ ലീഗ് ഫുട്‌ബോള്‍ : ചാമ്ബ്യന്മാര്‍ ആരെന്നു ഇന്നറിയാം,1
സോഞ്ചിരിയ'യുടെ വീഡിയോ ഗാനം പുറത്തുവിട്ടു,1
ഇളയരാജ' ചിത്രത്തിലെ പുതിയ വീഡിയോ ഗാനം പുറത്തുവിട്ടു,1
ആഗസ്റ്റ് സിനിമാസിന് പിന്നാലെ സ്വാമി അയ്യപ്പന്റെ ജീവിതം സിനിമയാക്കാന്‍ സന്തോഷ് ശിവന്‍,1
"""തീര്‍പ്പുകള്‍ വിര്‍ക്കപ്പെടും"" ചിത്രത്തിന്‍റെ ആദ്യ പോസ്റ്റര്‍ പുറത്തുവിട്ടു",1
ഹാര്‍ലി ഡേവിഡ്സണ്‍ മോട്ടോര്‍ സൈക്കിളുകളെ ഉദാഹരിച്ച്‌ ട്രംപിന്‍റെ ഇന്ത്യ വിമര്‍ശനം,1
"പന്തിന്റെ കോച്ച്‌ കലിപ്പില്‍,  ധോണിക്കെതിരേ തുറന്നടിച്ചു... പഴയ ധോണി അത്ര കേമനല്ല!!",1
കെഎസ്‍ഡിപി 'കേരള മോഡല്‍': പ്രധാന മരുന്ന് നിര്‍മാണശാലയാക്കി ഉയര്‍ത്തുമെന്ന് മുഖ്യമന്ത്രി,1
മൊഹാലി ഏകദിനം: ടോസ് ഇന്ത്യക്ക്,1
അനില്‍ അംബാനിയുടെ ജാമ്യാപേക്ഷ കോടതി തള്ളി,1
എന്റേയും പ്രണവിന്റേയും നക്ഷത്രം ഒന്ന്!! വേറേയും ഒരുപാട് സാമ്യതകള്‍.. വെളിപ്പെടുത്തി ഗോകുല്‍ സുരേഷ്,1
അവസാന ഓവറില്‍ വേണ്ടത് വെറും മൂന്ന് റണ്‍,1
നിങ്ങള്‍ ഇപ്പോള്‍ ഒരു ആന്റിയാണ്.. കൗമാരക്കാരെപ്പോലെ പെരുമാറരുത്',1
പതഞ്ജലി വസ്ത്ര വ്യാപാര മേഖലയിലേക്കും: ഒന്നര വര്‍ഷത്തിനുള്ളില്‍ 100 ഷോപ്പുകള്‍,1
നെരോകയുടെ പരിശീലകനായി മുന്‍ ഇന്ത്യന്‍ താരം റെനെഡി സിംഗ്,1
"പണപ്പെരുപ്പം കുറയുന്നു, റിസര്‍വ് ബാങ്ക് പലിശ നിരക്ക് വീണ്ടും കുറയ്ക്കാന്‍ സാധ്യത",1
എനി ഡെസ്‌ക് തട്ടിപ്പ്- മൊബൈലിലൂടെ പണം അടിച്ചുമാറ്റാന്‍ പുതിയ ടെക്‌നിക്,1
യാഷിനെ കൊലപ്പെടുത്താന്‍ ക്വട്ടേഷന്‍ നല്‍കിയതായി പ്രചരണം,1
"സര്‍ വേണ്ട, രാഹുല്‍ എന്ന് വിളിച്ചാല്‍ മതി; ആര്‍പ്പുവിളിച്ച്‌ വിദ്യാര്‍ഥികള്‍, മോദിയോട് ശരിക്കും ഇഷ്ടം",1
ഷൂട്ടിംഗിനിടെ നടന്‍ വിവേക് ഒബ്‌റോയ്ക്ക് പരിക്ക്,1
അത് കൊലപാതകത്തേക്കാള്‍ വലിയ കുറ്റം: ധോണി,1
രാജ്യത്ത് ക്യാന്‍സര്‍ മരുന്നുകളുടെ വില 87 ശതമാനം വരെ കുറഞ്ഞു,1
ലീഡെടുത്തിട്ടും രക്ഷയില്ല,1
ഓഹരി വിപണി ആരംഭിച്ചത് നേട്ടത്തില്‍,1
പ്രിയങ്കയ്ക്ക് അത്യാഡംബര മെഴ്സിഡസ് മെയ്ബാക്ക് സമ്മാനിച്ച്‌ നിക്ക്.,1
ചിത്രലഹരി' ചിത്രത്തിന്‍െറ ഒഫീഷ്യല്‍ ടീസര്‍ പുറത്തുവിട്ടു,1
ഏപ്രില്‍ മുതല്‍ ലൈഫ് ഇന്‍ഷുറന്സ് പ്രീമിയത്തില്‍ കുറവ്,1
"ധവാന് സെഞ്ച്വറി, രോഹിത് 95ന് പുറത്ത്; നാലാം ഏകദിനത്തില്‍ ഓസീസിനെ വെള്ളം കുടിപ്പിച്ച്‌ ഇന്ത്യ",1
കാത്തു കാത്തേ. അര്‍ജന്റീന ഫാന്‍സിലെ പാട്ട് കാണാം,1
"ഫോര്‍മുലവണ്ണില്‍ ഇത്തവണ തീപാറും, ഹാമില്‍ട്ടണിന്റെ ഹാട്രിക്ക് കിരീടത്തിന് ഭീഷണി ഉയര്‍ത്തി വെറ്റല്‍",1
"2024വരെ ജോര്‍ദി ആല്‍ബ ബാഴ്സലോണയില്‍, 500 മില്യണ്‍ റിലീസ് ക്ലോസ്",1
മാറ്റം വേണമെങ്കില്‍ വോട്ടു ചെയ്യൂ',1
ജോജുവിന്റെ പൊറിഞ്ചു മറിയം ജോസില്‍ ചെമ്ബന്‍ വിനോദും! പുതിയ ക്യാരക്ടര്‍ പോസ്റ്റര്‍ പുറത്ത്,1
എന്റെ അഭിനയ ജീവിതം തകര്‍ക്കാന്‍ പലരും പല കളികളും കളിക്കുന്നുണ്ടെന്ന് നടന്‍ ഗോകുല്‍ സുരേഷ്,1
നിങ്ങളൊക്കെ എങ്ങനെ ഉണ്ടായതാണ്?.. ഒരമ്മയില്‍ നിന്ന് തന്നെ വന്നവരല്ലേ?. നിങ്ങളെ പ്രസവിക്കുമ്ബോള്‍ നിങ്ങളുടെ അമ്മ ഹോട്ട് ആയിരുന്നോ?.. ഇത്രയും ജൈവികവും സുന്ദരവുമായ ഒരു ശാരീരിക പ്രക്രിയയെയാണ് നിങ്ങള്‍ ട്രോളുന്നത് എന്നത് എത്രമാത്രം നാണംകെട്ട ഏര്‍പ്പാടാണ്..'പൊട്ടിത്തെറിച്ച്‌ സമീറ റെഡ്ഡി,1
"ഞങ്ങളൊക്കെ സിനിമ എഴുതുന്നത് ഹിറ്റാക്കാനാണ്, 1983-യും ഞാന്‍ സ്റ്റീവ് ലോപ്പസും ഞാന്‍ എഴുതിയിരുന്നെങ്കില്‍ ഇതിലും നന്നായേനെ'; ലാല്‍ ജോസിന് ശ്യാം പുഷ്‌കരന്റെ മറുപടി",1
ടീമില്‍ മാറ്റങ്ങളുണ്ടാകുമെങ്കിലും വിജയിക്കുവാനുള്ള മനോഭാവത്തില്‍ മാറ്റമില്ലെന്ന് കോഹ്‍ലി,1
ആര്യയുടെ പുതിയ ചിത്രം 'ടെഡ്ഡി',1
ഉഡിനിസിനെ തകര്‍ത്ത് യുവന്റസ്,1
ക്രിക്കറ്റിലെ ഒത്തുകളി കൊലപാതകത്തേക്കാള്‍ വലിയ തെറ്റ്,1
സൂപ്പര്‍ മാര്‍ക്കറ്റുകള്‍ക്ക് എന്തുകൊണ്ട് ലുലു എന്ന് പേരിട്ടു ? യൂസഫലിക്ക് പറയാനുണ്ട് ഒരു കഥ !,1
നാലാം നമ്ബറില്‍ ഇന്ത്യയ്ക്ക് തലവേദന തീരുന്നില്ല,1
മനോഹരം' സിനിമയെ പരിചയപ്പെടുത്തി വിനീത് ശ്രീനിവാസന്‍!,1
വാര്‍ത്തകള്‍ ഇതുവരെ'യുടെ പുതിയ സ്റ്റില്‍ പുറത്തിറങ്ങി,1
റ​​​ബ​​​ര്‍ ക​​​ര്‍​​​ഷ​​​ക​​​രെ സ​​​ഹാ​​​യി​​​ക്കാ​​​ന്‍ സംസ്ഥാനസര്‍ക്കാര്‍,1
മനോഹരം' ചിത്രത്തിന്റെ ചിത്രീകരണം  ആരംഭിച്ചു,1
ഡിസ്‌നിയുടെ അനിമേഷന്‍ ചിത്രത്തിന്റെ ലൈവ് ആക്ഷന്‍ ചിത്രമായ അലാദ്ദീന്‍-ന്റെ പുതിയ ട്രെയ്ലര്‍ പുറത്തുവിട്ടു,1
പത്മഭൂഷണ്‍ പുരസ്‌കാരം മോഹന്‍ലാല്‍ ഏറ്റുവാങ്ങി,1
ഇന്ത്യയിലെ മ്യൂച്വല്‍ ഫണ്ടുകളില്‍ എങ്ങനെ നിക്ഷേപം തുടങ്ങാം?,1
ദൂരമേറിയ സിക്‌സ് ആരടിക്കും,1
ലോട്ടറി നികുതി ഏകീകരിക്കാനുള്ള നിര്‍ദേശത്തില്‍ ജി.എസ്.ടി കൗണ്‍സിലില്‍ തീരുമാനമായില്ല,1
ശുഭരാത്രി'ചിത്രത്തിലെ പുതിയ സ്റ്റില്‍ പുറത്തുവിട്ടു,1
"സൈ​​ന, ശ്രീ​​കാ​​ന്ത് ക്വാ​​ര്‍​​ട്ട​​റി​​ല്‍",1
ആദ്യപാദ സെമിയില്‍ നോര്‍ത്ത് ഈസ്റ്റിന് ജയം,1
കീ യുടെ പുതിയ പോസ്റ്റര്‍ റിലീസ് ചെയ്തു,1
ഗംഭീര തുടക്കം,1
കുട്ടികളുടെ വിവരങ്ങള്‍ ചോര്‍ത്തി,1
"സംസ്ഥാനത്ത് സ്വര്‍ണ വിലയില്‍ വീണ്ടും കുറവ്, പവന് 23,840 രൂപ",1
ജൂണിന് വേണ്ടി വണ്ണം കുറച്ച രജിഷ ഇനി ഒളിംപിക്‌സിന്‌,1
ഓഹരി വിപണിയില്‍ ഉണര്‍വ്,1
കോ​ട്ട​ണ്‍ മ​ഹോ​ത്സ​വ​വു​മാ​യി ക​ല്യാ​ണ്‍ സി​ല്‍ക്സ്,1
ബംഗളൂരു എഫ്‌സി ഐഎസ്‌എല്‍ ഫൈനലില്‍,1
സോളമന്റെ മണവാട്ടി സോഫിയ ചിത്രീകരണം അടുത്തമാസം തുടങ്ങും,1
ധവാന് പിന്നാലെ രോഹിതിനും അര്‍ദ്ധ സെഞ്ചുറി,1
എ​യ​ര്‍​ബ​സ് എ380 ​ഉ​ത്പാ​ദ​നം നി​ര്‍​ത്തു​ന്നു,1
Video: വനിതാ ദിനം ആഘോഷിച്ച്‌ ഇന്ത്യന്‍ ക്രിക്കറ്റ് ടീം!,1
ഇന്ത്യ ചൈനയെ കടത്തി വെട്ടുമെന്ന് ഐ. എം. എഫ്,1
ബിഎസ്‌എന്‍എല്‍ ജീവനക്കാര്‍ക്ക് ശമ്ബളം മുടങ്ങിയത് ഉടന്‍ പരിഹരിക്കുമെന്ന് സിഎംഡി,1
ഇന്ത്യക്കെതിരെ രണ്ടാം സെഞ്ചുറി നേടി ഓസ്‌ട്രേലിയന്‍ താരത്തിന്റെ റെക്കോര്‍ഡ്,1
"""സ്ത്രീകളുടെ സ്വയംഭോഗം ചര്‍ച്ച ചെയ്യുന്നതിന്റെ ഉദ്ദേശം എന്താണ്? ആര്‍ത്തവത്തേക്കുറിച്ച്‌ സംസാരിച്ചാല്‍ സ്ത്രീശാക്തീകരണം ഉണ്ടാകുമോ?"", ഭാരതസ്ത്രീകള്‍തന്‍ ഭാവശുദ്ധി കൈമോശം വരരുതെന്ന് ബാലചന്ദ്രമേനോന്‍",1
കോഹ്‌ലിയുടെ സെഞ്ച്വറി പാഴായി,1
"""ഞങ്ങളെല്ലാവരും ദൃക്‌സാക്ഷികളാണ്, ഓരോ ദിവസം കഴിയും തോറും പപ്പയ്‌ക്ക് നല്ല മാറ്റമുണ്ട്""",1
ഫൈനല്‍സ്' ചിത്രത്തിന്‍െറ ഫസ്റ്റ് ലുക്ക് പോസ്റ്റര്‍ പുറത്തുവിട്ടു,1
മ​ര​വ്യ​വ​സാ​യ പ്ര​ദ​ര്‍​ശ​നം ഡ​ല്‍​ഹി​യി​ല്‍,1
ഇന്ത്യ-പാക് സംഘര്‍ഷം,1
ജെറ്റ് എയര്‍വേസിന് 2050 കോടി രൂപ പിഎന്‍ബി നല്കും,1
എ​ലോ​ണ്‍ മ​സ്കി​നെതിരേ കേസ്,1
"നാണക്കേടിലും ഇന്ത്യന്‍ അഭിമാനമായി ഹിറ്റ്മാന്‍... പുതിയ റെക്കോര്‍ഡ്, ദാദയ്‌ക്കൊപ്പം",1
ചാംപ്യന്‍സ് ലീഗ്: മെസി മാജിക്കില്‍ ബാഴ്‌സ,1
പൃഥ്വിരാജ് എന്റെ ആദ്യ സിനിമയില്‍ അഭിനയിച്ചില്ല : കാരണം വ്യക്തമാക്കി ബാല,1
സ്റ്റാര്‍ട്ടപ് നിക്ഷേപകര്‍ക്ക് നികുതിയിളവ് പരിധി കൂട്ടി,1
ആജീവനാന്ത വിലക്ക്,1
സത്യങ്ങള്‍ പറയാന്‍ തുടങ്ങിയാല്‍ ചിലര്‍ വെള്ളം കുടിക്കും,1
"കാവ്യ പൊട്ടിക്കരഞ്ഞു, നിനക്ക് പറ്റില്ലെങ്കില്‍ പോകാമെന്ന് ഞാന്‍ പറഞ്ഞു, കാവ്യയോട് ദേഷ്യപ്പെട്ട ലാല്‍ജോസ്",1
മുങ്ങിക്കൊണ്ടിരിക്കുന്ന കപ്പലുകളാണ് ഈ കമ്ബനികള്‍! നഷ്ട്ട കണക്കുകള്‍ ഇങ്ങനെ,1
തകര്‍പ്പന്‍ ജയത്തോടെ ഒന്നാം സ്ഥാനം തിരിച്ചുപിടിച്ച്‌ ബയേണ്‍,1
സംസ്ഥാനത്ത് സ്വര്‍ണവില വീണ്ടും കുറഞ്ഞു....,1
ചെ​​ന്നൈ​​ക്കു വി​​സി​​ല്‍ പോ​​ട്,1
നാലു ഗോളില്‍ പങ്കാളിയായി ലയണല്‍ മെസ്സി,1
ഐആര്‍സിടിസി റെയില്‍ കണക്ഷന്‍ ആപ്ലിക്കേഷന്‍,1
"ചികിത്സാ സഹായത്തിന്റെ മറവില്‍ തന്നെ മാനസികമായി പീഡിപ്പിക്കുന്നു, നടന്‍ രവി പ്രകാശിനെതിരേ വിജയലക്ഷ്മി",1
"തകര്‍പ്പന്‍ മുന്നേറ്റം, വീണ്ടും 37,000 പോയിന്റ് മറികടന്ന് സെന്‍സെക്‌സ്",1
കന്നട ചിത്രം 99ന്‍റെ പുതിയ പോസ്റ്റര്‍ പുറത്തിറങ്ങി,1
ശ്രീശാന്തിന് ആശ്വാസം: ആജീവനാന്ത വിലക്ക് സുപ്രീം കോടതി പിന്‍വലിച്ചു,1
"പേരില്‍ മാത്രമല്ല, പെരുമാറ്റത്തിലും 'ഹരിതമയം'; ഈ ഫുട്ബോള്‍ ക്ലബ് അടിമുടി 'വെജിറ്റേറിയന്‍'",1
ഇന്ത്യന്‍ ഉത്പന്നങ്ങളുടെ നികുതി ഇളവ് യുഎസ് പിന്‍വലിച്ചു,1
സ്‌മിത്തിനും വാര്‍ണര്‍ക്കും അടുത്ത തിരിച്ചടി,1
തമിഴ് നടന്‍ വിമലും കൂട്ടുകാരും കന്നട നടനെ ആക്രമിച്ചു,1
പ്രധാനമന്ത്രി കിസാന്‍ സമ്മാന്‍ നിധി യോജനയെ കുറിച്ച്‌ അറിയേണ്ട 5 കാര്യങ്ങള്‍,1
അബിയുടെ മകന്‍ എന്ന് അറിയപ്പെടാനാണ് ഇഷ്ടം': മനസുതുറന്ന് ഷെയിന്‍ നിഗം,1
"ദേ, ഇതുപോലെ തലയിലൂടെ കവറിട്ട് പാടുന്നതാണ് 'കവര്‍' സോങ്; വൈറലായി യുവാവിന്റെ പാട്ട്; വീഡിയോ",1
ഐരായുടെ പുതിയ ലൊക്കേഷന്‍ സ്റ്റില്‍ പുറത്തുവിട്ടു,1
ധ്യാനിന്റെ സച്ചിന്‍ ഏപ്രില്‍ 12ന്,1
സുപ്രീംകോടതി ഉത്തരവ് എതിരായതോടെ എറിക്സന് നല്‍കാന്‍ അനില്‍ അംബാനി പണം സമാഹരിക്കുന്നു,1
ആര്യ- സയേഷ റിസപ്ഷന്‍ ചിത്രങ്ങള്‍,1
"ഷേവ് ചെയ്ത് മുഖം മിനുക്കി, മീശയുടെ അരികുകള്‍ വെട്ടിയൊതുക്കി, ചുണ്ടില്‍ കള്ള ചിരി!. ആരാണ് ഷമ്മി?. ഒരു മനശാത്രജ്ഞന്റെ കുറിപ്പ്",1
ഇന്ത്യ വളരും 7.3 ശതമാനം,1
താന്‍ സത്യങ്ങള്‍ പറഞ്ഞ് തുടങ്ങിയാല്‍ പലരും കരയേണ്ടി വരുമെന്ന് പ്രിയാ വാര്യര്‍,1
പായുന്ന ട്രെയിനെ 'പിടിച്ച്‌ നിര്‍ത്തി' എംപിമാര്‍,1
ടെറുമോ പെന്‍പോളിന് ഇ.റ്റി നൗ അവാര്‍ഡ്,1
തിരുവനന്തപുരം വിമാനത്താവളത്തിന്റെ നടത്തിപ്പ് അദാനി ഗ്രൂപ്പിന്,1
ഒരു യമണ്ടന്‍ പ്രേമകഥയുടെ സെക്കന്റ് ലുക്ക് പോസ്റ്റര്‍ ഇന്ന്,1
ടോവിനോയുടെ കല്‍ക്കി തുടങ്ങി,1
ആദായ നികുതി നല്‍കാതിരുന്ന വ്യാപാരിയെ അറസ്റ്റ് ചെയ്ത് ജയിലിലടച്ചു,1
ധോണിക്ക് വിശ്രമം,1
"റണ്‍വേട്ടക്കാരനായി ഖ്വാജ, സിക്‌സറിലും ബൗണ്ടറിയിലും ഓസീസ്... ഇന്ത്യന്‍ ആശ്വാസം ധവാന്‍ മാത്രം!!",1
കോഹ്‌ലിയുടെ സെഞ്ചുറി വിഫലം,1
സര്‍ഫിങ് പഠിക്കുന്ന ഫോട്ടാ പങ്കുവെച്ച്‌ അമല പോള്‍,1
ദേവി 2 എന്ന ചിത്രം ഏപ്രിലില്‍ റിലീസ് ചെയ്യും,1
ത​നി​ക്ക് രാ​ഷ്ട്രീ​യ​മി​ല്ലെ​ന്ന മു​ന്‍​നി​ല​പാ​ട് ആ​വ​ര്‍​ത്തി​ച്ച്‌ മോ​ഹ​ന്‍​ലാ​ല്‍,1
മോദിയുടെ തെരഞ്ഞെടുപ്പ് ബോധവത്കരണ അപേക്ഷ സ്വീകരിച്ച്‌ മോഹന്‍ലാല്‍,1
മുന്‍ ക്രിക്കറ്റ് താരം ഗൗതം ഗംഭീര്‍ ദല്‍ഹിയില്‍ ബി.ജെ.പി സ്ഥാനാര്‍ത്ഥിയായേക്കുമെന്ന് റിപ്പോര്‍ട്ട്.,1
"ഇതുവരെ നേരിട്ട് കണ്ടിട്ടില്ല!! എന്നാല്‍ നിങ്ങളോട് ഒരുകാര്യം പറയാനുണ്ട്, അനുഷ്ക ശര്‍മയോട് അപര",1
"സ്വിസ് ഓപ്പണ്‍ പാരുപ്പള്ളി കശ്യപിനു ജയം, ഡബിള്‍സ് ടീമുകള്‍ക്ക് പരാജയം",1
കാല്‍ലക്ഷം കടന്ന് സ്വര്‍ണവില,1
ഗോവ ഗോസ് ടു ഫൈനല്‍,1
ലൂസിഫറില്‍ സായ്കുമാറിന്റെ പുതിയ ക്യാരക്ടര്‍ പോസ്റ്റര്‍ പുറത്തുവിട്ടു,1
കെ​എ​ഫ്സി പ​ണ​മി​ട​പാ​ട് ഓ​ണ്‍​ലൈ​നാ​ക്കു​ന്നു,1
സത്യങ്ങള്‍ തുറന്നുന പറഞ്ഞാല്‍ ചിലരൊക്കെ വെള്ളം കുടിക്കും പ്രിയവാര്യര്‍,1
ക്യാപ്റ്റനായി ഏകദിനത്തില്‍ ഏറ്റവും വേഗത്തില്‍ 4000 റണ്‍സ്,1
2019-ലെ ഇന്ത്യന്‍ പൊതുതെരഞ്ഞെടുപ്പ് ലോകത്തിലെ ഏറ്റവും ചെലവേറിയതാകുമെന്ന് വിദഗ്ധര്‍,1
"കല്‍പ്പന ചേച്ചി മരിച്ച വാര്‍ത്ത ടിവിയില്‍ കണ്ടപ്പോള്‍ 'കാണേണ്ട' എന്ന് അച്ഛന്‍ ആംഗ്യം കാണിച്ചു ; മണിയുടെ മരണവാര്‍ത്തയും അച്ഛനെ ഏറെ വേദനിപ്പിച്ചു , ജഗതിയുടെ മകന്‍ പറയുന്നു",1
അര്‍ജുന്‍ സുരവരം' ചിത്രത്തിന്റെ പുതിയ പോസ്റ്റര്‍ പുറത്തുവിട്ടു,1
"സിനിമ കണ്ട് വിജയിപ്പിക്കുന്നവരെ എനിക്ക് കഴിയും വിധം സഹായിക്കണം, എന്നെ കൊണ്ട് പറ്റുന്നതൊക്കെ ഞാന്‍ ചെയ്യുന്നു: മമ്മൂട്ടി",1
ഇന്ത്യയില്‍ റിലയന്‍സ് ജിയോയ്ക്ക് പ്രത്യേക പരിഗണന നല്‍കുന്നവെന്ന ആരോപണവുമായി വോഡഫോണ്‍ മേധാവി,1
ലാലീഗയില്‍ ബാഴ്സലോണയ്ക്ക് തകര്‍പ്പന്‍ ജയം,1
ദുല്‍ഖര്‍ സോനം കപൂര്‍ ചിത്രം ജൂണ്‍ 14 ന് തീയറ്ററുകളില്‍,1
"""കലങ്ക്"" ചിത്രത്തിലെ പുതിയ സ്റ്റില്‍ പുറത്തുവിട്ടു",1
ഓട്ടം എന്ന ചിത്രത്തിന്‍റെ സ്നീക് പീക്ക് വീഡിയോ പുറത്തുവിട്ടു,1
വിദേശ മണ്ണില്‍ മാസ് കാട്ടി വിജയ് സേതുപതി,1
പ്രിയങ്ക ചോപ്രയ്ക്ക് 3 കോടിയുടെ കാര്‍ സമ്മാനിച്ച്‌ നിക് ജോനാസ്,1
ആറ് താരങ്ങള്‍ക്ക് വിശ്രമം,1
"ഏറ്റവും കുറഞ്ഞ വിലയില്‍ സ്മാര്‍ട്ട്ഫോണുകള്‍ സ്വന്തമാക്കാം, ഫ്ലിപ്കാര്‍ട്ടില്‍ സ്മാര്‍ട്ട്ഫോണുകള്‍ക്ക് വമ്ബന്‍ ഓഫര്‍ !",1
രാജ്യത്തെ മൊ​ത്ത​വി​ല​സൂ​ചി​ക ആ​ധാ​ര​മാ​ക്കി​യു​ള്ള വി​ല​ക്ക​യ​റ്റത്തില്‍ കുറവ്,1
ആ മാജിക് ലുക്കിന് പിന്നില്‍ പൂര്‍ണ്ണിമ ഇന്ദ്രജിത്ത്: സാനിയയുടെ വൈറല്‍ ചിത്രങ്ങള്‍ കാണാം,1
സ്വര്‍ണ്ണവില വീണ്ടും മുന്നേറുന്നു,1
നടന്‍ പ്രകാശ് രാജ് നല്‍കിയ അപകീര്‍ത്തി കേസ്: മൈസൂരു എംപി പ്രതാപ് സിംഹയെ റിമാന്‍ഡ് ചെയ്ത ശേഷം ജാമ്യത്തില്‍ വിട്ടു,1
കോലിയെ തേടി വീണ്ടും റെക്കോഡ്,1
പുതിയ സ്‌റ്റൈലില്‍ പ്രിയ പ്രകാശ് വാര്യരുടെ ഫോട്ടോ ഷൂട്ട് വൈറല്‍,1
ബാങ്ക് അക്കൗണ്ടിലേക്ക് 6000 രൂപ,1
ലോകകപ്പിനു മുമ്ബ് അനുയോജ്യമായ തുടക്കം: ഓയിന്‍ മോര്‍ഗന്‍,1
ടി20യിലേക്ക് മടങ്ങിയെത്തി സുരംഗ ലക്മല്‍,1
ഇന്ധനവിലയില്‍ വീണ്ടും വര്‍ദ്ധനവ്,1
"കരുത്താര്‍ന്ന പ്രകടനവുമായി ഓസ്ട്രേലിയ, ഫിഞ്ച് ഫോമിലേക്ക്, കന്നി ശതകം നേടി ഖവാജ",1
പെന്റാ ക്യാമറയുമായി നോകിയ 9 പ്യുവര്‍ വ്യൂ ഉടന്‍ വിപണിയില്‍,1
ലോകത്തിലെ ഏറ്റവും സമ്ബന്നമായ കായികസംഘടനകളിലൊന്നാണ് ബിസിസിഐ,1
"പ്രീപെയ്ഡ് ഉപയോക്താക്കള്‍ക്കായി 1,999 രൂപയുടെ പ്ലാന്‍ വൊഡാഫോണ്‍ അവതരിപ്പിച്ചു",1
"ആരുമറിയാതെ മമ്മൂട്ടി ചെയ്യുന്നത്, വൈറലായി ബിഷപ്പിന്‍െറ പ്രസംഗം",1
ഇത്രയും മോശം രീതിയില്‍ വസ്ത്രം ധരിക്കണോ? കസ്തൂരിയോട് ആരാധകര്‍,1
ചൂടാണേയെന്ന് പാര്‍വതി,1
"സ്വന്തം മൈതാനത്ത് പാലസ് വീണു, ബ്രയ്ട്ടന് അപ്രതീക്ഷിത ജയം",1
ഇങ്ങനെയല്ല കളിക്കേണ്ടത്,1
ഹ്രസ്വകാല വായ്പകളുടെ പലിശ കുറച്ച്‌ ഈ ബാങ്ക്,1
